Title,Genre,Is Series,Hidden Gem Score,Runtime,IMDb Score,Rotten Tomatoes Score,Metacritic Score,Awards Received,Awards Nominated For,Boxoffice,Release Date,IMDb Votes,Minimum Age,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western
The Heartbreak Kid,"Comedy, Romance",0,2.2,3.0,5.8,29.0,46.0,1.0,0.0,36787257.0,1428969600,86702.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sleepy Hollow,"Fantasy, Horror, Mystery",0,3.4,3.0,7.3,69.0,65.0,28.0,43.0,101071502.0,1428969600,332920.0,17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
In Her Shoes,"Comedy, Drama, Romance",0,3.3,5.0,6.4,75.0,60.0,1.0,7.0,32880591.0,1428969600,59423.0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
War Horse,"Action, Adventure, Drama, History, War",0,3.6,5.0,7.2,74.0,72.0,15.0,77.0,79884879.0,1428969600,147108.0,13,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Hide and Seek,"Drama, Horror, Mystery, Thriller",0,1.8,3.0,6.0,13.0,35.0,1.0,5.0,51100486.0,1428969600,81684.0,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Just Like Heaven,"Comedy, Drama, Fantasy, Romance",0,2.8,3.0,6.7,55.0,47.0,1.0,1.0,48318130.0,1428969600,99644.0,13,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Hot Rod,"Comedy, Sport",0,2.5,3.0,6.7,39.0,43.0,1.0,1.0,13938332.0,1428969600,77515.0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hulk,"Action, Sci-Fi",0,2.9,5.0,5.6,62.0,54.0,3.0,14.0,132177234.0,1428969600,252029.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Over the Hedge,"Animation, Adventure, Comedy, Family, Fantasy",0,3.5,3.0,6.7,75.0,67.0,7.0,26.0,155019340.0,1428969600,160058.0,10,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Hugo,"Drama, Family, Fantasy, Mystery",0,4.2,5.0,7.5,93.0,83.0,61.0,191.0,73864507.0,1428969600,305923.0,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
The Help,Drama,0,3.6,5.0,8.0,76.0,62.0,80.0,120.0,169708112.0,1428969600,429739.0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Incredible Hulk,"Action, Adventure, Sci-Fi",0,3.2,3.0,6.7,67.0,61.0,1.0,10.0,134806913.0,1428969600,435074.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
True Grit,"Drama, Western",0,4.2,3.0,7.6,95.0,80.0,37.0,169.0,171243005.0,1428969600,313101.0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Morning Glory,"Comedy, Drama, Romance",0,2.9,3.0,6.5,55.0,57.0,1.0,3.0,31011732.0,1428969600,74561.0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Happy Gilmore,"Comedy, Sport",0,2.7,3.0,7.0,62.0,31.0,1.0,4.0,38824099.0,1428969600,197478.0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Safety Not Guaranteed,"Comedy, Drama, Romance",0,3.9,3.0,7.0,91.0,72.0,8.0,18.0,4010957.0,1428969600,120296.0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mean Girls,Comedy,0,3.7,3.0,7.0,84.0,66.0,7.0,25.0,86058055.0,1428969600,337368.0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G.I. Joe: Retaliation,"Action, Adventure, Sci-Fi, Thriller",0,2.1,3.0,5.8,28.0,41.0,1.0,12.0,122523060.0,1428969600,173183.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Gladiator,"Action, Adventure, Drama",0,3.8,5.0,8.5,77.0,67.0,59.0,105.0,187705427.0,1428969600,1344599.0,17,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Steel,"Action, Drama, Sci-Fi, Sport",0,3.1,5.0,7.1,60.0,56.0,2.0,6.0,85468508.0,1428969600,298534.0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
The Hunt for Red October,"Action, Adventure, Thriller",0,3.7,5.0,7.6,89.0,58.0,3.0,8.0,122012643.0,1428969600,181001.0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Sum of All Fears,"Action, Drama, Thriller, War",0,2.8,5.0,6.4,60.0,45.0,2.0,5.0,118907036.0,1428969600,104744.0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
The Addams Family,"Comedy, Fantasy",0,3.2,3.0,6.9,64.0,57.0,5.0,21.0,113502426.0,1428969600,137664.0,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
No Country for Old Men,"Crime, Drama, Thriller",0,4.4,5.0,8.1,93.0,91.0,164.0,139.0,74283625.0,1428969600,859187.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hot Fuzz,"Action, Comedy, Mystery, Thriller",0,4.2,5.0,7.8,91.0,81.0,2.0,9.0,23637265.0,1428969600,464417.0,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Innocent Moves,"Biography, Drama, Sport",0,4.4,3.0,7.4,100.0,89.0,5.0,10.0,7266383.0,1428969600,32758.0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Primal Fear,"Crime, Drama, Mystery, Thriller",0,3.3,5.0,7.7,76.0,47.0,10.0,12.0,56116183.0,1428969600,190363.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Ferris Buellers Day Off,Comedy,0,3.7,3.0,7.8,81.0,61.0,1.0,0.0,70136369.0,1428969600,322380.0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kung Fu Panda,"Animation, Action, Adventure, Comedy, Family",0,3.9,3.0,7.5,87.0,74.0,14.0,39.0,215434591.0,1428969600,420845.0,10,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Transformers,"Action, Adventure, Sci-Fi",0,3.1,5.0,7.0,58.0,61.0,25.0,50.0,319246193.0,1428969600,597256.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fear and Loathing in Las Vegas,"Adventure, Comedy, Drama",0,2.8,3.0,7.6,49.0,41.0,1.0,3.0,10680275.0,1428969600,260177.0,17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forrest Gump,"Drama, Romance",0,4.0,5.0,8.8,71.0,82.0,50.0,75.0,330455270.0,1428969600,1814709.0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lemony Snickets A Series of Unfortunate Events,"Adventure, Comedy, Family, Fantasy",0,3.4,3.0,6.8,72.0,62.0,10.0,28.0,118634549.0,1428969600,196783.0,10,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Sleeping with the Enemy,"Drama, Thriller",0,2.2,3.0,6.3,20.0,48.0,2.0,4.0,101599005.0,1428969600,50323.0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Elizabethtown,"Comedy, Drama, Romance",0,2.3,5.0,6.4,28.0,45.0,2.0,4.0,26850426.0,1428969600,67589.0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Event Horizon,"Horror, Sci-Fi, Thriller",0,2.2,3.0,6.7,28.0,35.0,1.0,2.0,26673242.0,1428969600,160065.0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Eagle Eye,"Action, Mystery, Thriller",0,2.2,3.0,6.6,26.0,43.0,3.0,8.0,101440743.0,1428969600,176399.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Rise of the Guardians,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",0,3.4,3.0,7.3,75.0,58.0,14.0,32.0,103412758.0,1428969600,157624.0,10,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
The Godfather,"Crime, Drama",0,4.8,5.0,9.2,98.0,100.0,29.0,30.0,134966411.0,1428969600,1625286.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon: The Bruce Lee Story,"Action, Biography, Drama, Romance",0,3.5,3.0,7.0,74.0,69.0,1.0,3.0,35113743.0,1428969600,27947.0,13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Disturbia,"Crime, Drama, Mystery, Thriller",0,3.3,3.0,6.8,69.0,62.0,5.0,7.0,80209692.0,1428969600,221567.0,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Hotel for Dogs,"Comedy, Family, Sci-Fi",0,2.5,3.0,5.4,46.0,51.0,2.0,2.0,73034460.0,1428969600,21804.0,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Get Rich or Die Tryin,"Biography, Crime, Drama, Music",0,1.9,3.0,5.4,16.0,45.0,6.0,3.0,30985352.0,1428969600,44148.0,17,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Deep Impact,"Action, Drama, Romance, Sci-Fi, Thriller",0,2.5,5.0,6.2,45.0,40.0,5.0,14.0,140464664.0,1428969600,165048.0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
The Duchess,"Biography, Drama, History, Romance",0,3.2,3.0,6.9,62.0,62.0,8.0,21.0,13848978.0,1428969600,78504.0,13,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
John Tucker Must Die,"Comedy, Romance",0,2.1,3.0,5.8,27.0,41.0,2.0,2.0,41011711.0,1428969600,79781.0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dawn of the Dead,"Action, Horror",0,3.4,3.0,7.3,75.0,59.0,1.0,17.0,59020957.0,1428969600,234291.0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Transformers: Dark of the Moon,"Action, Adventure, Sci-Fi",0,2.3,5.0,6.2,35.0,42.0,10.0,42.0,352390543.0,1428969600,385188.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Miracle,"Biography, Drama, History, Sport",0,3.7,5.0,7.5,81.0,68.0,2.0,4.0,64378093.0,1428969600,48218.0,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Definitely, Maybe","Comedy, Drama, Romance",0,3.3,3.0,7.1,70.0,59.0,1.0,1.0,32241649.0,1428969600,155912.0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
How to Train Your Dragon,"Animation, Action, Adventure, Family, Fantasy",0,4.2,3.0,8.1,99.0,75.0,25.0,63.0,217581231.0,1428969600,668484.0,10,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Despicable Me,"Animation, Comedy, Crime, Family, Fantasy",0,3.8,3.0,7.6,81.0,72.0,3.0,41.0,251513985.0,1428969600,501810.0,10,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
G.I. Joe: The Rise of Cobra,"Action, Adventure, Sci-Fi, Thriller",0,2.1,3.0,5.8,34.0,32.0,3.0,16.0,150201498.0,1428969600,199333.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
World Trade Center,"Drama, History, Thriller",0,3.2,5.0,5.9,67.0,66.0,4.0,12.0,70278893.0,1428969600,77746.0,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Spiderwick Chronicles,"Action, Adventure, Drama, Family, Fantasy, Thriller",0,3.5,3.0,6.5,81.0,62.0,2.0,8.0,71195053.0,1428969600,88861.0,10,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Once Upon a Time in the West,Western,0,4.3,5.0,8.5,95.0,80.0,4.0,5.0,5321508.0,1428969600,303792.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cowboys and Aliens,"Action, Sci-Fi, Thriller, Western",0,2.6,3.0,6.0,44.0,50.0,1.0,17.0,100240551.0,1428969600,208089.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Coach Carter,"Biography, Drama, Sport",0,3.2,5.0,7.3,64.0,57.0,3.0,15.0,67264877.0,1428969600,129365.0,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Collateral,"Crime, Drama, Thriller",0,3.9,3.0,7.5,86.0,71.0,23.0,72.0,101005703.0,1428969600,361172.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Coming to America,"Comedy, Romance",0,3.1,3.0,7.0,67.0,47.0,5.0,5.0,128152301.0,1428969600,172899.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
What Dreams May Come,"Drama, Fantasy, Romance",0,2.8,3.0,7.1,54.0,44.0,7.0,2.0,55382927.0,1428969600,102453.0,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Chicken Little,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",0,2.4,3.0,5.7,36.0,48.0,4.0,15.0,135386665.0,1428969600,86358.0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Catch Me If You Can,"Biography, Crime, Drama",0,4.2,5.0,8.1,96.0,75.0,16.0,46.0,164615351.0,1428969600,837936.0,13,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Cabin in the Woods,Horror,0,3.9,3.0,7.0,92.0,72.0,20.0,34.0,42073277.0,1428969600,377507.0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cloverfield,"Action, Horror, Sci-Fi, Thriller",0,3.5,3.0,7.0,78.0,64.0,5.0,34.0,80048433.0,1428969600,373634.0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Backdraft,"Action, Crime, Drama, Mystery, Thriller",0,3.0,1.0,6.7,74.0,38.0,1.0,11.0,77868585.0,1428969600,71956.0,17,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Babel,Drama,0,3.5,5.0,7.4,69.0,69.0,43.0,136.0,34302837.0,1428969600,289958.0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Borat,Comedy,0,4.2,3.0,7.3,91.0,89.0,20.0,34.0,128505958.0,1428969600,378938.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Breakfast Club,"Comedy, Drama",0,3.9,3.0,7.8,89.0,66.0,3.0,0.0,45875171.0,1428969600,357530.0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bourne Legacy,"Action, Adventure, Thriller",0,3.0,5.0,6.6,55.0,61.0,1.0,11.0,113203870.0,1428969600,285922.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bean: The Movie,"Adventure, Comedy, Family",0,2.7,3.0,6.5,44.0,52.0,2.0,1.0,45319423.0,1428969600,98063.0,13,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bee Movie,"Animation, Adventure, Comedy, Family",0,2.7,3.0,6.1,49.0,54.0,1.0,15.0,126631277.0,1428969600,143426.0,10,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Back to the Future,"Adventure, Comedy, Sci-Fi",0,4.5,3.0,8.5,96.0,87.0,20.0,25.0,211406762.0,1428969600,1061275.0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Lovely Bones,"Drama, Fantasy, Thriller",0,2.4,5.0,6.7,32.0,42.0,10.0,46.0,44114232.0,1428969600,157904.0,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Battleship,"Action, Adventure, Sci-Fi, Thriller",0,2.2,1.0,5.8,34.0,41.0,4.0,16.0,65422625.0,1428969600,237027.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Puss in Boots,"Animation, Action, Adventure, Comedy, Family, Fantasy, Mystery",0,3.6,3.0,6.6,86.0,65.0,9.0,43.0,149260504.0,1428969600,144926.0,10,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
The Bourne Identity,"Action, Mystery, Thriller",0,3.8,3.0,7.9,83.0,68.0,3.0,6.0,121661683.0,1428969600,510320.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The Bourne Ultimatum,"Action, Mystery, Thriller",0,4.3,3.0,8.0,92.0,85.0,29.0,42.0,227471070.0,1428969600,606025.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The SpongeBob SquarePants Movie,"Animation, Action, Adventure, Comedy, Family, Fantasy",0,3.4,3.0,7.1,68.0,66.0,1.0,10.0,85417988.0,1428969600,79481.0,10,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Bourne Supremacy,"Action, Mystery, Thriller",0,3.9,3.0,7.7,82.0,73.0,5.0,22.0,176241941.0,1428969600,435887.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Inglourious Basterds,"Adventure, Drama, War",0,4.0,5.0,8.3,89.0,69.0,133.0,172.0,120540719.0,1428969600,1271162.0,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Up in the Air,"Comedy, Drama, Romance",0,4.1,3.0,7.4,90.0,83.0,76.0,169.0,83823381.0,1428969600,319109.0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Anchorman: The Legend of Ron Burgundy,Comedy,0,3.4,3.0,7.2,66.0,63.0,1.0,13.0,85288303.0,1428969600,331597.0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airplane!,Comedy,0,4.2,3.0,7.7,97.0,78.0,2.0,7.0,83453539.0,1428969600,215397.0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dodgeball: A True Underdog Story,"Comedy, Sport",0,3.2,3.0,6.7,71.0,55.0,2.0,9.0,114326736.0,1428969600,229623.0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Along Came a Spider,"Drama, Thriller",0,2.3,3.0,6.4,32.0,42.0,1.0,1.0,74078174.0,1428969600,77638.0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Alfie,"Comedy, Drama, Romance",0,2.6,3.0,6.2,48.0,49.0,7.0,8.0,13399812.0,1428969600,50916.0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Atonement,"Drama, Mystery, Romance, War",0,4.1,5.0,7.8,83.0,85.0,51.0,149.0,50927067.0,1428969600,252229.0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Addams Family Values,"Comedy, Fantasy",0,3.4,3.0,6.8,77.0,62.0,3.0,16.0,48919043.0,1428969600,82173.0,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Anna Karenina,"Drama, Romance",0,3.2,5.0,6.6,63.0,63.0,32.0,53.0,12816367.0,1428969600,92550.0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Flushed Away,"Animation, Adventure, Comedy, Family, Fantasy, Romance",0,3.5,3.0,6.6,73.0,74.0,7.0,15.0,64665672.0,1428969600,113581.0,10,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
American Beauty,Drama,0,4.2,5.0,8.3,87.0,84.0,111.0,102.0,130096601.0,1428969600,1072221.0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anastasia,"Animation, Adventure, Drama, Family, Fantasy, Musical, Mystery, Romance",0,3.6,3.0,7.2,86.0,61.0,10.0,23.0,58406347.0,1428969600,112420.0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
Shrek Forever After,"Animation, Adventure, Comedy, Family, Fantasy, Romance",0,3.0,3.0,6.3,58.0,58.0,1.0,13.0,238736787.0,1428969600,185622.0,10,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
A Lot Like Love,"Comedy, Drama, Romance",0,2.6,3.0,6.6,41.0,48.0,1.0,3.0,21845719.0,1428969600,67297.0,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jackass: The Movie,"Documentary, Action, Comedy",0,2.6,3.0,6.6,49.0,42.0,1.0,7.0,64255312.0,1428969600,81608.0,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snow White and the Huntsman,"Action, Adventure, Drama, Fantasy",0,2.8,5.0,6.1,49.0,57.0,13.0,33.0,155332381.0,1428969600,274335.0,13,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pride and Prejudice,"Drama, Romance",0,4.1,5.0,7.8,86.0,82.0,13.0,59.0,38405088.0,1428969600,261437.0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Princess and the Frog,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",0,3.8,3.0,7.1,85.0,73.0,11.0,41.0,104400899.0,1428969600,124633.0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
No Strings Attached,"Comedy, Romance",0,2.7,3.0,6.2,49.0,50.0,2.0,6.0,70662220.0,1428969600,214117.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Super 8,"Mystery, Sci-Fi, Thriller",0,3.7,3.0,7.0,81.0,72.0,11.0,70.0,127004179.0,1428969600,338803.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
8 Mile,"Drama, Music",0,3.7,3.0,7.1,75.0,77.0,15.0,21.0,116750901.0,1428969600,250439.0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fast Five,"Action, Adventure, Crime, Thriller",0,3.6,5.0,7.3,77.0,66.0,9.0,21.0,209837675.0,1428969600,353103.0,13,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
This Is 40,"Comedy, Romance",0,2.9,5.0,6.2,51.0,59.0,2.0,11.0,67544505.0,1428969600,128078.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Godfather: Part III,"Crime, Drama",0,3.4,5.0,7.6,68.0,60.0,6.0,23.0,66761392.0,1428969600,360912.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission: Impossible III,"Action, Adventure, Thriller",0,3.4,5.0,6.9,71.0,66.0,7.0,14.0,134029801.0,1428969600,330869.0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Back to the Future Part III,"Adventure, Comedy, Sci-Fi, Western",0,3.5,3.0,7.4,80.0,55.0,5.0,11.0,88277583.0,1428969600,407214.0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
American Wedding,Comedy,0,2.7,3.0,6.3,54.0,43.0,3.0,6.0,104565114.0,1428969600,194826.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paranormal Activity 3,"Horror, Mystery",0,3.0,3.0,5.8,66.0,59.0,1.0,6.0,104028807.0,1428969600,90456.0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Shrek the Third,"Animation, Adventure, Comedy, Family, Fantasy",0,2.7,3.0,6.1,42.0,58.0,5.0,17.0,322719944.0,1428969600,281329.0,10,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Fast and the Furious: Tokyo Drift,"Action, Crime, Thriller",0,2.4,3.0,6.0,37.0,45.0,1.0,4.0,62514415.0,1428969600,242988.0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Madagascar 3: Europes Most Wanted,"Animation, Adventure, Comedy, Family",0,3.4,3.0,6.8,78.0,60.0,3.0,20.0,216391482.0,1428969600,164171.0,10,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackass 3,"Documentary, Action, Comedy",0,3.2,3.0,7.0,65.0,56.0,1.0,4.0,117229692.0,1428969600,56931.0,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlottes Web (2006),"Adventure, Comedy, Family, Fantasy",0,3.5,3.0,6.3,78.0,68.0,10.0,11.0,82985708.0,1428969600,37399.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Ring Two,"Horror, Mystery",0,2.0,3.0,5.4,20.0,44.0,2.0,11.0,76231249.0,1428969600,91484.0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
The Godfather: Part II,"Crime, Drama",0,4.6,5.0,9.0,98.0,90.0,17.0,20.0,47834595.0,1428969600,1133063.0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paranormal Activity 2,"Horror, Mystery",0,2.8,3.0,5.6,58.0,53.0,1.0,2.0,84752907.0,1428969600,98956.0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Back to the Future Part II,"Adventure, Comedy, Sci-Fi",0,3.4,3.0,7.8,66.0,57.0,9.0,9.0,119000002.0,1428969600,483549.0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
